Q1-Location,Q2-Price,Rooms,0,Bathrooms,Car Parks,Q6-Property Type,Q8-Furnishing
8,115,5,0,4,2,39,2
30,300,3,0,2,,18,3
12,389,2,0,2,1,14,2
30,65,3,0,2,2,12,3
1,85,4,0,4,1,16,1
4,213,3,1,2,1,3,2
4,357,2,0,2,2,11,1
33,384,2,0,2,1,1,1
4,456,1,1,2,1,26,2
30,126,3,0,2,1,6,3
30,823,3,0,2,2,14,3
23,3628,4,0,2,2,26,3
23,17,4,0,3,2,18,3
30,134,3,1,3,2,12,2
30,318,3,1,3,2,12,2
30,188,2,0,2,1,1,1
30,40,3,0,2,2,12,2
22,1534,2,0,1,,36,2
4,231,2,0,2,1,11,1
5,1434,3,1,3,2,14,3
4,520,3,0,2,2,11,1
8,736,3,0,2,1,18,2
11,3061,3,1,3,2,12,
8,383,3,0,2,1,12,2
22,807,2,0,1,,28,2
11,567,5,1,5,,9,2
43,154,4,1,3,2,3,1
11,124,6,1,6,,2,2
1,109,4,0,4,,12,
2,1271,4,1,5,,2,
48,37,2,0,2,2,11,1
27,299,3,0,2,2,12,2
37,1202,3,0,2,2,12,2
4,259,4,0,3,2,7,3
11,3629,2,0,2,2,1,2
25,392,1,0,1,,1,1
31,1009,3,0,2,2,1,1
25,392,1,0,1,,1,1
11,3630,1,0,1,1,1,2
11,3631,1,0,1,,1,2
4,512,3,0,2,1,12,2
11,3632,1,0,1,,1,2
11,3633,1,0,1,,1,2
11,3633,1,0,1,,1,2
16,285,3,0,2,1,12,1
16,53,3,0,2,1,12,1
16,285,3,0,2,1,12,1
11,3634,1,0,1,,1,2
4,,3,1,4,2,35,1
15,53,2,0,2,1,11,3
4,454,1,0,1,1,14,
4,1812,3,0,2,1,12,
4,113,5,1,7,3,2,2
4,493,5,0,3,1,7,2
22,65,3,0,2,,11,2
4,435,4,0,3,2,35,2
57,90,2,0,2,2,11,2
23,336,4,1,5,2,14,1
21,93,3,0,4,,1,2
23,19,2,0,2,,1,
38,116,5,0,4,,7,1
29,74,2,1,2,2,14,1
49,443,5,0,4,4,56,2
22,1368,3,0,2,,68,3
11,123,3,2,4,,12,
6,383,3,0,2,2,6,2
48,552,3,0,1,1,6,2
47,3635,,,,,38,
4,,,,,,49,
37,61,5,0,4,,39,
45,3057,6,0,4,,2,
21,93,2,0,3,1,11,1
15,90,3,0,3,3,3,3
15,2984,3,0,3,2,3,3
11,3052,4,1,6,3,3,2
11,378,4,2,6,3,3,2
11,14,4,2,6,3,3,2
11,2739,4,1,6,3,3,2
11,202,4,1,6,3,3,2
11,455,3,1,3,2,14,1
3,449,3,1,2,2,14,2
7,140,4,2,6,4,10,2
7,140,4,2,6,4,8,2
11,1280,3,1,6,4,12,
8,469,3,0,2,,11,1
15,512,3,0,2,1,1,3
9,18,4,0,4,,3,3
32,38,3,1,3,2,12,
16,41,5,0,4,,20,2
49,285,,,,,60,
41,80,1,0,1,1,12,3
15,787,3,0,2,1,1,1
41,116,2,0,1,1,12,1
5,285,3,0,2,2,12,3
15,25,2,0,1,,12,2
1,27,3,0,3,1,16,1
11,145,3,1,3,2,12,
38,123,5,0,4,,7,2
1,1084,3,0,3,2,14,1
15,512,2,0,2,2,14,1
1,107,1,1,1,1,16,1
4,78,4,0,4,,19,3
33,14,10,0,4,,8,2
4,10,5,1,6,,9,3
6,10,4,1,3,4,7,2
33,477,1,0,1,2,1,2
18,362,2,0,2,1,16,2
18,257,2,0,2,1,11,2
18,2510,2,0,2,1,11,2
11,283,3,1,4,2,3,1
27,90,2,1,2,1,11,2
15,250,4,0,3,2,7,2
5,300,3,0,2,1,28,2
33,2994,8,0,5,10,2,2
27,393,3,0,2,1,16,2
6,3636,4,1,6,3,16,2
6,3592,3,1,5,3,16,2
6,502,2,1,3,3,16,2
57,21,3,0,2,2,26,2
15,97,3,0,2,2,3,2
11,1,2,0,2,1,1,1
18,4,1,0,1,1,11,1
11,108,3,1,4,2,3,1
25,3475,3,1,5,,16,
4,3637,2,0,2,1,1,
9,,1,0,1,1,11,1
1,670,1,1,2,1,11,2
25,61,2,0,2,1,16,1
14,300,3,0,2,1,11,4
33,384,1,0,2,2,11,2
25,213,1,0,1,,12,2
5,586,3,0,2,1,6,2
11,157,3,1,5,3,3,1
11,54,4,1,6,3,3,1
11,34,4,1,6,3,3,1
11,436,4,1,6,3,3,1
11,181,4,1,6,3,3,1
11,708,3,1,4,3,12,1
11,3113,3,1,5,3,3,2
11,375,4,1,5,3,3,1
11,3638,3,1,4,3,3,2
11,178,4,1,6,3,3,2
11,81,3,1,5,3,14,1
11,801,3,1,5,3,3,2
11,176,4,1,6,3,15,2
19,12,5,1,9,6,10,2
11,73,4,1,5,3,3,2
11,54,5,1,6,3,3,2
11,81,3,1,4,,3,2
22,823,3,1,3,2,3,2
11,260,4,1,5,3,3,2
11,1517,4,1,5,3,3,2
11,202,5,1,7,4,12,2
11,73,4,1,6,,3,2
11,1,3,1,3,2,14,1
11,3543,4,2,6,3,3,2
11,157,3,1,5,,3,1
12,34,4,0,4,,18,2
51,207,2,1,2,1,12,1
14,336,5,0,4,2,13,
14,74,4,1,4,,13,2
14,108,5,0,4,2,13,2
14,144,4,1,5,2,22,3
14,62,4,1,5,2,22,3
14,256,4,1,4,,13,2
14,61,5,0,4,2,13,2
14,87,4,1,4,,22,2
3,47,3,0,2,1,12,1
33,90,,,1,,1,
40,190,3,0,2,1,15,2
14,703,3,0,2,2,1,2
17,512,3,0,2,2,12,1
4,3639,2,1,2,2,14,3
4,300,3,0,2,2,12,3
30,259,3,1,3,,12,1
1,3640,5,1,6,,3,2
11,115,3,1,4,2,3,1
10,54,3,1,5,3,3,2
1,3641,3,1,5,,3,2
11,34,3,1,5,3,14,1
1,378,5,1,6,,16,2
11,62,3,1,3,,3,1
11,123,3,1,4,2,3,1
11,810,4,1,6,3,2,1
10,557,,,,,53,
11,19,3,1,4,2,3,2
9,202,3,1,5,,3,2
29,3642,,,,,38,
11,36,3,1,6,2,3,2
10,73,3,1,5,3,12,2
23,784,3,1,5,3,3,1
34,185,4,1,6,3,9,1
1,3643,4,1,6,3,3,2
10,810,6,0,8,6,2,2
10,669,4,1,5,,14,2
10,13,5,2,7,6,10,2
10,557,5,2,7,6,10,2
10,1158,4,1,7,,3,2
10,176,3,1,5,3,12,2
29,18,3,0,3,2,7,2
22,20,3,0,2,2,1,2
23,13,6,1,6,,10,
4,704,3,0,2,1,28,
47,512,,,,,16,1
16,296,,,,,28,
5,41,3,1,3,2,12,
5,111,3,1,3,2,12,
5,52,4,0,2,2,3,1
11,52,3,0,2,2,12,1
11,4,3,1,2,3,3,1
11,47,3,1,2,3,12,1
5,241,3,0,2,2,12,1
5,65,3,0,2,2,12,1
3,239,3,0,2,2,12,3
5,1202,3,0,2,2,12,1
11,137,4,0,3,2,3,1
11,4,4,0,3,2,3,1
4,134,5,0,3,,18,3
1,575,2,1,2,1,16,1
1,17,2,0,2,1,16,1
1,401,1,0,1,1,14,1
29,236,3,0,2,1,12,1
29,739,2,0,2,1,14,2
29,129,2,0,2,,14,1
9,453,3,0,2,,14,3
4,129,3,0,2,2,12,2
29,247,3,0,2,1,12,2
29,3228,3,0,2,1,12,2
29,3644,3,0,3,2,14,1
29,400,3,0,2,1,3,3
22,3645,4,0,2,1,12,2
29,3,4,0,3,2,7,2
29,1573,2,0,2,1,6,2
15,392,3,0,2,,14,2
26,620,1,0,1,,1,1
15,609,1,0,1,2,1,2
20,3014,2,0,1,,1,
4,39,4,2,5,,9,2
48,116,2,1,2,2,1,1
3,235,5,1,5,3,3,2
3,235,5,1,5,3,3,2
11,70,3,1,4,2,3,1
4,357,3,0,2,2,14,3
25,18,3,1,4,1,1,1
11,62,3,1,4,2,12,1
5,1528,3,0,2,2,12,1
5,1809,3,1,3,3,29,1
14,2129,3,0,2,2,3,2
14,20,3,0,2,2,3,1
14,300,3,0,2,2,3,2
23,731,1,1,1,1,16,1
4,8,3,0,2,2,14,2
19,809,3,0,3,,18,2
20,456,2,1,2,1,36,3
8,87,4,1,4,2,19,2
32,3646,3,0,2,2,14,2
16,512,4,0,3,,5,3
23,115,4,0,2,2,26,3
5,234,3,0,3,2,35,2
5,726,1,1,2,1,12,1
4,97,5,0,3,,7,2
4,188,4,0,4,,7,2
29,236,3,0,2,1,12,1
61,726,3,0,2,,36,2
22,787,,,,,28,
34,3647,5,1,6,7,8,2
23,58,4,1,4,3,3,2
1,21,1,0,1,1,12,1
1,74,3,0,3,,12,1
1,2186,4,0,4,,12,1
14,341,3,1,2,2,12,2
32,213,3,1,,,18,
24,108,3,1,4,,12,2
24,39,2,1,3,,12,1
23,3648,3,1,5,3,3,2
38,170,4,1,4,4,8,2
15,138,5,1,5,3,34,2
28,142,,,,,60,3
11,1644,3,0,2,1,3,2
9,3649,3,1,3,3,12,1
9,3650,3,1,2,2,12,1
1,48,2,0,3,1,11,2
45,27,,,,,60,3
38,43,4,0,3,6,9,2
38,145,4,0,3,6,9,2
57,122,3,0,3,2,11,2
12,34,3,1,,3,12,2
2,13,5,2,6,,2,1
11,1,3,1,4,2,12,1
27,828,3,0,2,1,12,3
34,54,4,1,6,,12,1
45,679,,,,,7,4
45,3651,3,0,,,12,
1,7,3,0,3,,12,1
33,357,1,0,1,1,1,
59,357,3,0,2,,12,2
53,61,,,,,37,
4,4,2,0,2,1,16,2
4,586,3,0,2,1,12,1
11,2188,3,1,3,,1,1
11,678,,,,,12,
45,231,3,0,2,,12,2
19,3439,,,,,4,
1,3652,,,,,12,
22,3653,4,0,3,,1,2
14,61,4,1,4,2,13,3
20,1079,3,0,1,,68,2
30,213,2,1,2,2,14,2
30,492,3,0,2,2,14,2
30,318,2,1,2,2,14,2
43,1528,3,2,2,2,12,1
11,212,4,1,6,3,3,2
2,306,,,,,38,
2,309,,,,,38,
2,3273,,,,,38,
2,3274,,,,,38,
23,669,4,1,5,,3,2
11,62,3,1,4,2,12,3
11,336,3,1,4,2,12,2
7,71,2,0,2,1,14,1
23,666,5,2,4,,2,2
23,200,5,2,7,,2,
10,218,4,2,5,,2,2
28,647,6,1,7,,2,2
11,66,3,0,2,1,12,
1,638,3,1,4,2,12,3
1,3389,3,1,4,2,12,3
1,260,2,0,3,1,12,1
40,512,3,0,2,2,7,2
1,425,5,1,6,3,29,2
1,114,2,1,2,1,1,1
24,353,4,2,6,4,71,1
1,375,3,0,2,2,1,1
1,1270,3,0,2,1,17,1
8,611,4,0,3,4,7,2
49,115,3,1,4,,12,2
30,129,3,0,2,2,37,2
49,114,4,1,5,,29,2
15,271,2,0,2,1,1,2
5,79,3,1,3,2,12,1
71,123,5,1,3,3,19,1
4,100,7,0,9,8,59,
11,202,6,0,6,,41,2
14,134,4,0,3,,7,2
14,129,3,0,2,2,12,2
2,124,,,,,2,
11,168,4,1,4,,12,1
11,17,3,1,3,3,12,1
15,544,3,1,2,1,3,2
15,25,2,0,1,2,14,
34,185,4,1,5,,12,
33,879,3,0,2,2,1,1
7,180,5,1,5,,2,2
15,202,6,0,4,6,10,3
5,137,4,0,3,2,12,2
48,3654,3,1,4,,16,2
48,41,2,0,2,,16,2
5,3655,,,,,28,
41,3656,1,1,1,1,12,1
30,763,3,0,2,,16,
22,285,3,0,2,2,12,2
22,90,4,0,2,1,12,2
32,149,3,1,3,2,14,2
22,3491,3,1,2,2,1,
15,392,3,0,2,,12,2
25,125,5,1,5,3,12,2
1,6,4,1,4,3,16,2
1,43,3,1,4,2,3,1
9,6,4,0,4,2,3,2
1,7,1,1,2,1,1,2
18,125,5,1,4,3,16,2
25,145,3,1,4,2,3,1
25,648,2,0,2,1,14,2
25,115,2,0,2,2,16,1
1,7,1,1,2,1,1,2
1,77,1,1,2,1,1,2
1,3657,4,1,5,,16,2
20,116,3,0,2,2,12,1
32,20,2,0,2,2,1,2
20,3658,3,0,2,,80,
30,47,3,1,4,,12,
30,19,3,1,4,2,3,1
30,94,3,1,4,2,3,2
4,763,3,0,3,1,3,2
30,3659,4,1,5,,3,3
30,3660,5,1,8,,13,3
30,3661,4,1,5,,15,3
22,3662,3,0,2,,16,3
15,736,3,0,2,,14,3
13,3663,3,0,2,,11,3
13,3664,3,0,2,,11,3
4,3665,3,0,3,2,16,2
20,3666,3,0,2,1,16,3
4,3667,2,0,2,1,11,2
30,134,3,0,2,,14,3
30,3668,4,0,3,1,17,2
30,3669,4,0,3,1,11,2
15,3670,5,1,6,6,3,3
1,3671,2,0,2,,16,2
30,107,7,0,6,,67,3
13,3672,1,1,1,,11,3
22,3673,3,0,2,,11,3
1,3674,3,0,4,,24,2
20,586,2,0,2,1,11,3
20,3675,3,0,2,1,11,3
20,3676,2,0,2,1,11,3
4,3677,2,0,2,1,30,2
15,3678,5,1,6,6,3,3
30,10,7,0,6,,32,3
30,3679,5,1,8,,21,3
29,100,4,2,6,5,43,3
29,178,4,1,6,5,43,3
15,3680,3,0,2,1,11,3
15,3681,1,0,1,1,11,3
15,3682,2,0,2,1,11,3
15,3683,1,0,1,1,11,3
1,3684,3,0,4,,24,2
30,3685,4,0,3,2,11,3
30,3686,4,0,3,2,11,3
22,3687,3,0,2,,16,3
29,6,4,1,5,6,3,2
30,3688,3,0,2,2,11,3
30,3689,2,1,2,1,30,3
22,3690,3,0,2,,30,3
13,3691,3,0,2,,16,3
29,219,3,0,2,1,12,1
23,103,5,1,6,,8,2
5,435,5,1,3,2,43,
57,3692,3,0,2,2,11,3
43,449,3,0,2,2,12,2
11,108,4,1,5,2,3,2
22,588,3,0,2,1,14,3
4,511,3,0,2,2,14,3
4,300,3,0,2,2,14,3
15,909,3,1,2,2,1,
57,3693,3,0,2,2,11,3
12,19,3,1,3,3,3,2
33,242,1,0,1,1,45,1
45,38,7,0,4,,19,1
31,620,3,0,2,,12,
5,397,3,1,2,1,3,3
12,145,3,1,4,2,7,2
4,300,3,0,2,1,12,1
7,44,,,,,60,
9,74,1,1,2,1,1,
9,282,1,0,1,1,1,
9,282,1,0,1,1,1,1
47,116,3,1,4,2,3,1
61,588,3,0,2,,28,
11,154,3,0,2,2,12,
4,828,3,0,2,1,12,
15,188,2,0,2,1,11,3
1,218,3,1,4,2,12,2
24,40,1,0,1,1,14,1
25,185,3,1,3,,1,
1,449,2,1,2,,1,1
16,47,3,1,3,2,7,2
30,705,3,0,2,2,14,2
12,27,5,0,4,2,20,2
3,405,5,1,5,4,9,2
30,271,3,0,2,1,6,3
30,787,3,0,2,1,6,3
45,393,2,0,2,,12,
16,107,5,1,6,2,20,1
30,7,5,1,6,3,13,3
30,65,3,0,3,2,12,2
40,231,3,1,3,2,7,2
31,210,2,0,2,,1,
1,19,2,0,2,1,3,1
1,197,2,0,2,1,3,2
7,310,,,,5,88,
32,357,2,0,2,2,12,2
43,3564,3,0,2,1,6,2
1,77,4,0,3,1,11,2
29,392,3,0,2,1,12,1
11,4,2,0,2,1,12,
22,828,4,0,2,1,14,2
34,47,3,1,2,1,16,1
19,452,4,0,5,,4,3
20,115,3,1,3,3,12,1
11,386,3,0,2,1,12,2
24,81,3,0,4,2,14,2
15,190,3,0,2,2,1,1
1,38,2,0,2,,14,1
42,3623,4,0,3,,33,2
42,3623,4,0,3,,33,2
12,103,7,1,9,2,46,2
11,154,3,1,3,2,12,2
11,61,3,1,4,2,12,2
11,74,3,1,4,3,12,1
11,4,3,1,4,2,12,2
11,259,3,1,3,2,12,2
12,167,4,1,4,4,21,2
11,109,4,1,7,,3,2
11,114,3,1,5,3,14,2
12,93,4,1,5,,3,2
9,378,4,1,5,,12,2
9,272,5,1,6,,12,2
9,32,3,1,4,,29,2
20,9,6,0,4,,10,2
29,454,3,0,2,1,36,3
25,43,2,1,3,2,12,1
1,2546,4,1,4,2,16,2
16,116,5,1,3,2,39,2
41,19,2,0,2,,12,1
41,47,1,0,1,1,12,2
41,4,1,0,1,1,12,1
1,47,2,1,2,,1,1
23,62,4,0,3,2,18,3
16,1077,2,0,,,7,3
11,405,3,1,6,2,16,2
5,65,3,0,2,2,14,2
32,108,3,1,2,2,12,1
19,732,6,1,6,,4,3
33,732,6,1,6,,4,3
5,1722,3,0,2,,12,
1,208,4,1,5,4,12,3
11,3061,3,1,3,2,3,
16,97,3,0,1,,26,
14,907,1,0,1,1,1,2
1,3120,1,0,1,,1,1
41,386,1,0,1,1,12,2
34,51,4,1,5,3,12,1
12,124,6,1,9,,4,2
29,701,3,0,2,1,28,
29,508,3,0,2,1,28,
15,544,3,0,2,1,12,
15,399,3,0,2,2,12,2
57,129,2,0,2,1,11,2
4,300,3,0,2,,37,
4,393,3,0,2,,37,
4,520,4,0,3,,18,
57,469,3,0,2,2,11,2
5,249,3,1,2,1,12,2
4,77,6,0,5,,9,3
17,285,3,0,2,1,12,1
17,213,3,0,2,1,12,1
20,809,3,0,2,1,14,1
20,529,3,0,2,2,3,3
4,730,3,0,2,1,28,2
21,138,2,0,3,1,1,2
22,190,4,0,2,2,12,3
17,400,3,0,2,1,12,1
27,187,2,0,2,2,12,
1,2825,2,1,3,1,1,1
1,3694,1,1,1,1,1,1
1,2368,3,0,3,,1,2
47,3593,1,0,1,1,11,1
4,544,3,0,2,2,14,2
23,61,2,0,2,1,11,1
20,134,3,0,2,1,12,1
15,1565,2,0,2,6,55,3
20,122,3,1,2,2,3,2
3,108,3,1,3,2,12,1
1,1964,3,0,2,1,17,1
1,1692,3,0,2,1,17,1
20,512,3,1,2,3,3,1
1,2448,1,1,1,1,1,1
20,128,3,1,2,2,3,3
37,41,3,0,3,2,7,2
1,2016,1,1,1,1,1,1
1,1629,2,1,2,1,1,1
11,18,3,1,4,2,3,
32,1001,2,1,2,,1,3
38,35,,,,,2,3
25,95,2,0,2,1,1,1
33,213,2,0,1,,1,1
33,213,2,0,1,,1,1
15,197,3,1,3,3,12,2
33,20,3,0,2,2,12,1
32,456,3,0,,,12,1
34,12,5,0,6,,8,2
17,244,3,1,4,2,3,2
11,10,4,1,4,,3,2
16,47,4,0,3,,7,1
16,74,5,0,4,,7,2
16,455,6,0,6,,13,2
25,147,4,1,3,1,3,2
45,25,3,0,2,2,3,3
11,43,5,1,7,3,3,2
11,38,3,1,4,2,3,1
12,147,4,1,5,,7,2
12,62,3,0,3,2,13,2
11,6,6,1,7,4,3,1
11,70,3,1,4,2,3,1
17,219,3,1,2,2,3,1
5,474,1,1,1,1,14,3
16,436,6,0,6,,21,1
7,384,3,0,2,,3,1
11,392,3,1,3,,3,1
16,115,6,0,6,,13,3
11,147,4,1,5,2,3,2
11,1,3,1,3,,3,1
40,1202,3,1,3,2,14,1
45,115,5,0,3,,7,2
28,2373,,,,,38,
11,553,,,,,38,
28,51,,,,,38,
34,24,4,1,6,3,29,1
11,80,3,0,2,1,14,1
28,202,,,,,38,
16,129,3,0,2,,3,2
30,80,4,1,3,3,3,1
16,77,9,0,10,,19,2
11,19,4,1,3,2,3,2
11,79,3,1,3,2,3,2
11,79,3,1,3,2,3,2
11,115,3,1,4,2,3,2
30,128,3,1,3,3,3,2
28,180,,,,,38,
1,2855,2,0,2,1,1,1
5,259,4,1,3,2,14,2
15,657,3,1,3,2,14,2
14,55,5,0,5,,9,4
5,115,4,1,5,,13,4
13,108,2,1,2,,14,1
5,62,3,1,4,3,14,2
5,79,5,0,6,,13,2
15,15,4,0,4,3,12,1
15,271,3,0,2,,14,2
29,391,3,1,3,2,3,2
5,843,3,0,2,,6,2
5,95,5,0,4,2,22,2
38,803,4,0,3,,7,2
15,1001,3,0,2,,14,2
47,90,1,0,1,,11,1
1,61,1,0,1,,14,2
16,392,4,0,3,,7,2
4,821,4,0,3,4,18,
4,1167,5,0,5,2,7,2
34,32,4,0,6,2,23,1
2,427,4,0,3,,2,2
2,738,7,1,11,,2,
2,200,4,1,3,,2,2
22,474,2,0,2,1,28,
20,38,3,0,3,2,12,1
2,3695,3,1,5,,1,
15,47,3,0,2,1,12,
20,787,3,0,2,1,12,
5,620,3,0,2,2,3,2
5,129,3,0,2,2,12,2
59,6,5,0,6,5,2,
11,1,4,0,3,3,12,2
1,3250,3,1,4,3,16,2
11,43,4,1,4,,12,1
7,378,4,0,3,4,10,2
1,1867,2,0,2,2,16,2
30,134,3,0,2,4,12,2
1,1566,1,0,1,1,16,2
15,259,4,0,3,2,12,3
1,362,2,1,2,,1,1
1,41,1,0,1,,11,1
1,24,3,1,5,,16,2
1,149,2,0,1,,16,1
24,2770,1,0,1,,11,1
1,1,1,0,1,,11,1
1,10,2,0,2,1,14,2
1,45,4,1,6,2,11,1
1,116,1,0,1,,11,1
13,108,3,0,2,1,16,
1,147,2,1,2,,1,1
1,123,2,1,2,,1,1
1,123,2,1,2,,1,1
19,357,2,0,2,,18,
19,300,2,0,2,,18,
19,2022,5,0,4,,37,2
16,24,5,1,5,4,9,1
15,43,5,1,4,6,19,2
28,208,5,1,6,4,10,1
11,176,3,2,5,3,12,2
11,34,3,1,4,3,12,1
3,74,2,0,2,1,16,1
40,53,3,0,2,2,7,2
11,32,4,1,5,,12,2
11,2061,4,1,4,3,12,1
11,115,4,0,,,12,
11,3696,3,0,2,2,3,
6,79,5,1,3,,7,4
6,43,4,0,3,,19,4
6,123,5,0,3,,7,4
4,798,,,,,38,
59,392,4,0,2,1,3,1
1,180,4,0,4,2,29,1
22,90,3,1,2,2,11,2
1,79,2,0,2,1,3,1
22,512,3,0,2,2,17,1
22,213,3,0,2,2,1,1
16,111,4,0,3,6,19,3
31,213,2,0,2,2,1,2
20,47,3,1,3,,12,
11,65,2,0,2,,12,1
20,620,3,0,2,2,14,2
37,616,7,0,6,4,10,2
24,,3,1,4,2,12,2
1,24,4,1,5,,29,2
11,43,3,1,4,2,3,2
11,436,4,1,5,3,3,2
11,3697,3,1,4,3,3,2
2,78,3,1,3,3,1,2
29,95,4,1,5,2,4,2
4,1060,6,0,6,2,9,3
4,621,2,0,2,1,12,1
11,47,4,0,3,1,11,1
5,375,5,0,4,2,4,2
5,231,2,1,2,,1,2
10,557,4,2,8,6,2,
22,397,3,0,2,2,1,3
22,512,4,0,2,2,15,2
42,457,3,1,4,4,33,1
16,134,4,0,3,,7,2
20,357,3,0,2,2,12,
15,1832,1,0,1,1,1,2
22,282,3,0,2,2,14,3
8,137,4,0,3,,7,2
22,19,,,,,4,3
33,80,4,0,4,,7,2
20,80,3,0,2,,48,
4,55,,,,,70,
4,107,5,0,3,,8,2
22,231,4,1,3,,18,
4,549,5,0,3,3,19,2
1,32,3,1,4,2,16,2
24,180,4,2,6,4,71,1
1,19,2,0,2,1,12,1
11,9,3,1,4,2,14,2
38,134,3,1,2,,26,3
6,80,2,0,2,1,1,
11,147,3,1,4,2,12,2
23,60,5,0,3,2,7,2
9,3698,4,1,5,4,14,1
23,62,4,0,3,2,7,2
5,369,5,0,5,,13,2
34,10,4,0,3,2,7,2
4,375,5,0,6,4,34,2
1,176,2,2,3,2,3,2
5,679,3,1,2,3,3,3
15,219,4,0,4,1,15,2
4,134,3,1,3,2,7,3
1,62,2,0,2,,1,1
30,65,3,0,2,2,12,2
30,80,3,1,2,2,3,2
29,210,3,0,2,1,11,1
8,26,3,0,2,1,12,2
47,25,1,0,1,1,1,1
1,48,2,0,3,1,11,1
4,866,3,0,,,68,
6,47,3,0,3,1,78,
14,511,1,0,1,1,1,2
15,628,4,0,2,2,12,1
29,940,3,0,2,1,12,1
13,521,3,0,2,2,14,2
23,116,3,0,3,1,14,2
2,17,3,1,4,1,1,1
23,108,2,1,1,,12,1
23,185,3,1,3,2,14,1
14,108,5,0,4,,13,2
11,231,4,0,2,,12,2
12,9,3,0,3,2,13,2
15,247,2,1,2,1,11,2
23,77,4,1,4,2,12,1
6,106,4,0,3,2,7,2
6,145,4,0,3,,7,2
6,14,5,1,4,,8,2
16,457,5,0,4,3,37,3
16,285,3,0,2,2,48,3
20,433,4,0,3,,12,3
17,53,3,0,2,1,12,2
20,187,3,0,2,1,12,3
20,219,4,0,3,1,12,2
16,285,3,0,2,1,12,3
16,517,3,0,2,1,33,3
20,635,4,0,3,1,12,3
31,26,3,0,2,,14,3
33,10,,,,,38,3
17,918,3,0,2,,14,2
17,213,3,0,2,,12,
18,397,1,0,1,,1,1
2,,5,0,5,,2,1
15,110,2,0,1,1,1,
1,9,2,2,3,2,3,2
29,544,1,0,1,1,1,2
29,705,3,0,2,1,1,2
3,3058,2,0,2,,12,2
29,90,2,0,2,1,16,2
34,1873,,,,,2,2
34,1873,,,,,2,2
4,87,5,0,5,2,32,3
15,400,2,0,2,1,1,2
23,213,1,0,1,1,1,1
1,147,,,,,38,3
30,234,3,0,2,,12,3
9,250,1,0,1,1,1,1
9,108,2,0,2,1,11,1
9,1060,1,1,2,1,11,1
9,453,1,0,1,1,11,1
9,74,2,0,2,1,16,1
9,392,1,0,1,,11,1
57,375,5,0,5,,10,4
5,65,4,0,3,,28,3
23,3699,,,,,60,
4,618,4,1,2,,19,
33,65,2,1,2,1,3,1
22,866,3,0,1,,55,2
17,52,3,0,2,1,3,2
8,343,4,2,4,4,93,2
10,587,5,0,4,,2,3
11,113,5,0,5,3,3,2
11,178,5,0,5,3,3,2
11,116,3,1,3,,3,1
11,79,3,1,3,,3,1
19,44,,,,,49,
19,38,4,0,3,3,34,3
11,336,3,0,2,,14,1
22,923,3,0,2,,13,
33,43,4,1,5,2,34,1
19,43,3,1,4,3,13,2
3,43,3,1,4,2,3,1
33,1282,7,1,6,5,10,2
11,24,5,1,6,,3,1
11,202,5,2,6,,3,1
11,178,3,2,4,3,3,1
11,228,8,0,10,4,10,2
19,418,6,1,7,4,10,2
1,2193,3,0,3,1,12,1
11,17,3,1,3,2,12,
8,785,3,0,2,1,1,1
8,705,3,1,3,2,1,1
43,511,3,0,2,1,12,2
18,66,1,0,1,1,11,1
1,54,4,1,5,2,3,3
1,145,3,1,4,1,12,1
1,377,1,0,1,1,11,1
1,145,3,2,4,1,1,2
24,7,2,1,2,1,1,1
1,85,3,0,4,2,3,1
1,231,1,0,1,1,11,1
18,9,2,0,2,1,11,1
1,246,3,2,4,2,12,2
1,181,3,1,5,3,12,1
1,62,3,1,4,2,3,2
1,2186,3,1,3,2,14,1
1,283,2,1,2,1,1,1
1,772,4,1,6,2,1,1
1,7,3,0,3,1,1,1
1,58,4,1,5,2,1,1
1,1285,3,2,4,2,12,2
1,369,2,0,2,1,16,1
1,1158,6,1,6,4,29,1
1,484,6,0,6,4,43,1
15,702,2,0,2,2,12,2
1,3408,2,0,2,2,11,1
1,45,4,0,5,2,3,1
1,2542,3,0,2,1,11,1
1,3700,1,0,1,1,11,1
1,311,2,0,2,1,12,1
1,94,1,0,1,1,12,1
1,116,1,0,1,1,12,1
1,15,2,0,2,1,12,1
1,85,3,1,4,3,1,1
1,93,2,0,2,2,1,2
1,125,4,1,4,2,12,2
1,298,3,1,4,2,16,1
1,109,3,1,4,2,1,1
1,6,3,1,4,2,1,1
1,674,5,0,6,4,12,1
1,93,4,0,4,1,12,1
24,6,2,1,2,1,1,1
1,2796,3,2,4,1,1,2
24,107,2,1,3,1,1,1
1,452,2,0,3,1,12,1
1,151,3,0,3,1,12,1
1,36,3,1,4,3,1,1
18,38,2,0,2,1,11,1
18,62,2,0,2,1,11,1
1,123,1,0,1,,11,4
25,1666,2,0,2,1,1,1
1,181,4,1,4,3,3,2
1,77,4,1,5,2,3,2
1,43,3,1,5,2,3,1
23,195,7,0,6,,2,1
2,418,8,0,8,,2,2
23,45,5,1,5,5,3,2
38,94,5,0,3,,18,2
9,1112,1,1,2,1,1,1
2,441,6,0,6,,8,2
75,3701,5,1,4,,4,
15,81,5,0,4,,46,2
4,40,7,0,4,2,18,2
25,213,1,0,1,1,1,
75,180,12,0,9,8,2,
4,1082,3,0,2,1,68,3
29,693,3,0,2,1,14,2
1,1270,3,0,2,,1,1
1,1692,3,0,2,,1,1
